1 (0.0175373595158701	0	0	0.0103742126713598	0.0492775101889589	0	0.00123502531801902	0.000123502531801902	0	0.0193898974928986	0.224774607879462	0	0	0.00839817216252933	0.432505866370261	0.000123502531801902	0.00123502531801902	0	0.18698283314808	0.000741015190811412	0.018895887365691	0	0	0	0.0284055823144374	0.230039215686275	0.611607843137255	0.769607843137255	0.311294117647059	0.685686274509804	0.610431372549019	0.351137254901961	0.721803921568627	0.819764705882353	0.859506172839506	0.513181484671579	0.504807477589562	0.379111503383348	0.431058154359125	0	0	0	0	0.685686274509804	0.610431372549019	0	0.721803921568627	0.819764705882353	0.230039215686275	0.611607843137255	0.769607843137255	0.311294117647059	0	0	0.351137254901961	0	0	0	0.0579012345679012	0.92716049382716	0.5625	0.362962962962963	0.25	0	0	0	0	0.649921568627451	0.998705882352941	0	0.696352941176471	0.665019607843137	0	0	0	0	0.671137254901961	0.560588235294118	0	0.714196078431372	0.820196078431373) (101.jpg) (http //sbir-hcm.vn/) (101.xml) (listCorelED.txt) (beach)
2 (0.0107540173053152	0	0	0.0278121137206428	0.0430160692212608	0	0.019283065512979	0.000494437577255871	0	0.00667490729295426	0.466007416563659	0	0	0.00964153275648949	0.392954264524104	0	0	0	0.00716934487021014	0	0.00642768850432633	0	0	0	0.00976514215080346	0.0494509803921569	0.499882352941176	0.626	0.241490196078431	0.624823529411765	0.744627450980392	0.340313725490196	0.532509803921569	0.599333333333333	0.839753086419753	0.507266402077515	0.50822512943636	0.428549262994569	0.422739419015602	0	0	0	0	0.624823529411765	0.744627450980392	0	0.532509803921569	0.599333333333333	0.0494509803921569	0.499882352941176	0.626	0.241490196078431	0	0	0.340313725490196	0	0	0	0.0646913580246914	0.880864197530864	0.5	0.335555555555556	0.0625	0	0	0	0	0.955294117647059	1	0	0.988235294117647	0.610705882352941	0	0	0	0	0.579254901960784	0.66721568627451	0	0.462627450980392	0.580862745098039) (102.jpg) (http //sbir-hcm.vn/) (102.xml) (listCorelED.txt) (beach)
3 (0.0787616099071208	0	0	0.0236532507739938	0.160743034055728	0	0.120247678018576	0	0	0.0321981424148607	0.0899071207430341	0	0	0.0248916408668731	0.381547987616099	0	0.000990712074303406	0.00111455108359133	0.0038390092879257	0.000123839009287926	0.0713312693498452	0.00421052631578947	0	0.000495356037151703	0.00594427244582043	0.0375294117647059	0.214627450980392	0.554549019607843	0.0603137254901961	0.270549019607843	0.624588235294118	0.119450980392157	0.286901960784314	0.428862745098039	0.534197530864198	0.496318545902649	0.687851714931197	0.491716309534394	0.272232595358762	0	0	0	0	0	0.624588235294118	0	0	0.428862745098039	0.0375294117647059	0.214627450980392	0.554549019607843	0.0603137254901961	0.270549019607843	0	0.119450980392157	0.286901960784314	0	0	0.047037037037037	0.88641975308642	0.5625	0.387777777777778	0.25	0	0	0	0	0.784470588235294	0.704039215686274	0	1	0	0	0	0	0	0.212901960784314	0.604549019607843	0	0.206745098039216	0.459529411764706) (103.jpg) (http //sbir-hcm.vn/) (103.xml) (listCorelED.txt) (beach)
4 (0.020261922411663	0	0	0.0208796639486039	0.00926612305411416	0	0.0478131949592291	0.000864838151717321	0.000247096614776378	0.00667160859896219	0.373610081541883	0	0	0.000864838151717321	0.458487768717569	0	0.000247096614776378	0	0.0248332097850259	0	0.0233506300963677	0	0	0	0.0126019273535953	0.249098039215686	0.500588235294118	0.482470588235294	0.371411764705882	0.762156862745098	0.689843137254902	0.406705882352941	0.682862745098039	0.73243137254902	0.848148148148148	0.495827894609621	0.518577068729353	0.48536404847812	0.356804514756222	0	0	0	0	0.762156862745098	0.689843137254902	0	0.682862745098039	0.73243137254902	0.249098039215686	0.500588235294118	0.482470588235294	0.371411764705882	0	0	0.406705882352941	0	0	0.0625	0.0565432098765432	0.933086419753086	0.5625	0.40641975308642	0.3125	0	0	0	0	0.862	1	0	0.40721568627451	0.856078431372549	0	0	0	0	0.739803921568627	0.640039215686275	0	0.689843137254902	0.706156862745098) (104.jpg) (http //sbir-hcm.vn/) (104.xml) (listCorelED.txt) (beach)
5 (0.189182514201037	0	0	0.0932328970116078	0.00123487280810077	0	0.0637194368979995	0.000123487280810077	0	0.191281797974809	0.014571499135589	0	0.0755742158557669	0.155840948382317	0.00617436404050383	0.0266732526549765	0.0624845640898987	0	0.000864410965670536	0.00284020745863176	0.110891578167449	0	0.000123487280810077	0	0.00518646579402322	0.306196078431373	0.218352941176471	0.342156862745098	0.437803921568627	0.235490196078431	0.592470588235294	0.442470588235294	0.506509803921569	0.240588235294118	0.329876543209877	0.541946211082014	0.382055119092156	0.470914972462789	0.549515795508056	0	0	0	0	0	0.592470588235294	0	0.506509803921569	0	0.306196078431373	0.218352941176471	0.342156862745098	0.437803921568627	0.235490196078431	0	0.442470588235294	0	0.240588235294118	0.125	0.0785185185185185	0.952592592592593	0.5625	0.547530864197531	0.375	0	0	0	0	0.306117647058823	0.584901960784314	0	0.509450980392157	0.0181176470588235	0	0	0	0	0.208901960784314	0.583882352941176	0	0.492392156862745	0.272352941176471) (105.jpg) (http //sbir-hcm.vn/) (105.xml) (listCorelED.txt) (beach)
6 (0.0203703703703704	0	0	0.0575308641975309	0.0819753086419753	0	0.0675308641975309	0.000123456790123457	0	0.0240740740740741	0.292839506172839	0	0	0.00506172839506173	0.125555555555556	0	0.000493827160493827	0	0.0140740740740741	0	0.306172839506173	0	0	0	0.00419753086419753	0.252901960784314	0.593960784313726	0.782666666666667	0.278352941176471	0.731019607843137	0.79721568627451	0.282274509803922	0.521686274509804	0.772313725490196	0.775679012345679	0.494359626802375	0.51875353406842	0.494193311282617	0.409634938135489	0	0	0	0	0.731019607843137	0.79721568627451	0	0.521686274509804	0.772313725490196	0.252901960784314	0.593960784313726	0.782666666666667	0.278352941176471	0	0	0.282274509803922	0	0	0.0625	0.0808641975308642	0.879382716049383	0.5625	0.315925925925926	0.1875	0	0	0	0	1	0.776588235294118	0	0.759960784313725	0.788705882352941	0	0	0	0	0.610470588235294	0.784705882352941	0	0.483921568627451	0.760117647058824) (106.jpg) (http //sbir-hcm.vn/) (106.xml) (listCorelED.txt) (beach)
7 (0.0486900642609985	0	0	0.118141374196738	0.00160652496292635	0	0.00506673257538309	0.0018536826495304	0.0979980227385072	0.0280523974295601	0.282624814631735	0	0	0.0152001977261493	0.338853188334157	0	0.00284231339594661	0.00135936727632229	0.0219970341077608	0	0.0273109243697479	0	0	0	0.00840336134453781	0.382862745098039	0.744705882352941	0.514941176470588	0.380117647058823	0.442	0.419333333333333	0.379843137254902	0.643098039215686	0.0750980392156863	0.77	0.527266911882296	0.502190948344795	0.383185466835657	0.467602148590742	0	0	0	0	0.442	0.419333333333333	0	0.643098039215686	0.0750980392156863	0.382862745098039	0.744705882352941	0.514941176470588	0.380117647058823	0	0	0.379843137254902	0	0	0.125	0.0887654320987654	0.947037037037037	0.5625	0.361851851851852	0.3125	0	0	0	0	0	0.0447058823529412	0	0.666745098039216	0	0	0	0	0	0.522313725490196	0.454862745098039	0	0.626235294117647	0.361372549019608) (107.jpg) (http //sbir-hcm.vn/) (107.xml) (listCorelED.txt) (beach)
8 (0.0307749351130886	0	0	0.0592015820046966	0.00234828822148066	0	0.00185391175380052	0.00902237053516253	0	0.0574712643678161	0.348659003831418	0	0	0.0804597701149425	0.335434433320974	0.000123594116920035	0.0229885057471264	0.000741564701520208	0.0138425410950439	0.000370782350760104	0.0281794586577679	0.000123594116920035	0	0.000370782350760104	0.00803361759980225	0.403490196078431	0.56878431372549	0.470078431372549	0.463764705882353	0.55635294117647	0.54443137254902	0	0.522745098039216	0.527921568627451	0.8	0.482209535565499	0.506367330144525	0.54181141439206	0.447870140612076	0	0	0	0	0.55635294117647	0.54443137254902	0	0.522745098039216	0.527921568627451	0.403490196078431	0.56878431372549	0.470078431372549	0.463764705882353	0	0	0	0	0	0.0625	0.0987654320987654	0.934938271604938	0.5625	0.426172839506173	0.25	0	0	0	0	0.535960784313725	0.619686274509804	0	1	0.236078431372549	0	0	0	0	0.546509803921569	0.528745098039216	0	0.452235294117647	0.538549019607843) (108.jpg) (http //sbir-hcm.vn/) (108.xml) (listCorelED.txt) (beach)
9 (0.310929570491397	0	0	0.170813219457854	0.000247555390518629	0	0.000990221562074514	0	0	0.0274786483475678	0.195940091595494	0	0	0.0219086520608986	0.21487807897017	0	0.000371333085777943	0	0.00792177249659611	0	0.0449313033791311	0	0	0	0.00358955316252011	0.123843137254902	0.283490196078431	0.577490196078431	0.125411764705882	0.117921568627451	0.485058823529412	0.139450980392157	0.604588235294118	0.0906274509803921	0.469135802469136	0.465169878222455	0.497974249425989	0.521128855487709	0.492427326339961	0	0	0	0	0	0.485058823529412	0	0.604588235294118	0	0.123843137254902	0.283490196078431	0.577490196078431	0.125411764705882	0.117921568627451	0	0.139450980392157	0	0.0906274509803921	0.125	0.0832098765432099	0.91320987654321	0.5	0.408641975308642	0.375	0	0	0	0	0	0.863647058823529	0	0	0	0	0	0	0	0.141411764705882	0.442235294117647	0	0.656745098039216	0.163529411764706) (109.jpg) (http //sbir-hcm.vn/) (109.xml) (listCorelED.txt) (beach)
10 (0.0855271289086639	0	0	0.253244345569151	0.131998516870597	0	0.0527746879248548	0.000617970584600173	0	0.112347052280311	0.17785193424793	0	0	0.0731677172166605	0.0702014584105797	0.00148312940304042	0.00407860585836114	0	0.0032134470399209	0.000494376467680138	0.0233592880978865	0	0	0.000247188233840069	0.00939315288592263	0.182117647058824	0.245921568627451	0.148862745098039	0.212235294117647	0.112941176470588	0.246941176470588	0.213882352941176	0.211921568627451	0.0929803921568627	0.342222222222222	0.635320035247937	0.644019867019146	0.42119237116417	0.416057738505567	0	0	0	0	0	0	0	0	0.0929803921568627	0.182117647058824	0.245921568627451	0.148862745098039	0.212235294117647	0.112941176470588	0.246941176470588	0.213882352941176	0.211921568627451	0	0.125	0.0881481481481481	0.904691358024691	0.5625	0.392222222222222	0.4375	0	0	0	0	0	0.285450980392157	0	0.642313725490196	0	0	0	0	0	0.19121568627451	0.225921568627451	0	0.145882352941176	0.249294117647059) (110.jpg) (http //sbir-hcm.vn/) (110.xml) (listCorelED.txt) (beach)
